Funding block,address,Funding Amount[CELO],Funding Entity,Number of LZ tx,Projects,Total LZ Volume $,Average LZ Volume $,Number of OAPPS,Number of Sendchian,Number of Chian,Onmichain Balance$,eth linea base scroll zks Balance$,affinity
19736779,0x6005b49395b9602ccc179674593a3226749f87ef,1.035,Tether : Binance,33,"['Stargate' 'Stargate' 'DeFi Kingdoms' 'CoreDAO' 'Aptos Bridge' 'Merkly'
 'Angle' 'Angle' 'CoreDAO' 'Merkly' 'Merkly' 'Harmony Bridge' 'Merkly'
 'Merkly' 'DeFi Kingdoms' 'Stargate' 'Merkly' 'DeFi Kingdoms' nan 'Angle'
 nan 'Merkly' 'Merkly' 'Angle' 'Merkly' 'Angle' 'Merkly' 'СryptoRank'
 'Stargate' 'Stargate' 'Harmony Bridge' 'Gas.zip' 'Angle']",1007.99,30.55,10,8,19,28.63,"[0, 0, 0, 0, 0]",92
19736629,0x58d5d5467fb688f19f8f92a34492ef2038c8d9eb,1.035,Tether : Binance,30,"['Merkly' 'DeFi Kingdoms' 'Stargate' 'Merkly' 'Stargate' 'DeFi Kingdoms'
 'Angle' 'Merkly' 'CoreDAO' 'DeFi Kingdoms' 'Merkly' 'Angle' 'Angle'
 'Harmony Bridge' 'Merkly' 'Angle' 'Merkly' 'Merkly' 'Gas.zip'
 'DeFi Kingdoms' 'Merkly' 'Angle' 'CoreDAO' 'Stargate' nan 'Merkly'
 'Merkly' 'Stargate' 'Aptos Bridge' 'СryptoRank']",1043.7,34.79,10,8,19,26.41,"[0, 0, 0, 0, 0]",92
19736463,0xa9743aba2136c7428ad52267a0df75708e858658,0.98,Tether : Binance,30,"[nan 'Angle' 'Merkly' 'DeFi Kingdoms' 'Angle' 'Merkly' 'CoreDAO' 'Angle'
 'Bitcoin Bridge' 'Angle' 'CoreDAO' 'Stargate' 'СryptoRank' 'Stargate'
 'Merkly' 'Merkly' 'Gas.zip' 'Merkly' 'Stargate' 'DeFi Kingdoms'
 'Harmony Bridge' 'DeFi Kingdoms' 'Bitcoin Bridge' nan 'СryptoRank'
 'Merkly' 'Merkly' 'Merkly' 'Bitcoin Bridge' 'Angle']",1094.57,36.49,10,10,21,62.4,"[0.55, 0, 0, 0, 8.96]",2
19736341,0x5255aa49e9a329183f80d6a232fa60922814ee10,1.031,Tether : Binance,28,"['Stargate' 'Stargate' 'Stargate' nan 'Merkly' 'Merkly' 'Merkly' 'Merkly'
 'Angle' 'DeFi Kingdoms' 'CoreDAO' 'Aptos Bridge' 'DeFi Kingdoms'
 'Stargate' 'Merkly' 'DeFi Kingdoms' nan 'Gas.zip' 'Merkly' 'СryptoRank'
 'Angle' 'CoreDAO' 'Angle' 'Angle' 'Angle' 'Stargate' 'Harmony Bridge'
 'DeFi Kingdoms']",1015.23,36.26,10,8,20,39.72,"[2.59, 0, 3.02, 0, 6.45]",92
19736281,0xd5ef90aa51f91e77ab5a600cfe805c49b273da8e,1.027052,Tether : Binance,57,"['Stargate' 'Abracadabra Money' 'Angle' 'Stargate' 'Angle' 'Merkly'
 'Angle' 'Merkly' 'Angle' 'Aptos Bridge' 'Stargate' 'Angle' 'Angle'
 'Angle' 'CoreDAO' 'CoreDAO' 'Merkly' 'NOGEM' 'Angle' 'Stargate' 'Angle'
 'Angle' 'Angle' 'Bitcoin Bridge' 'Stargate' 'Angle' 'CoreDAO' 'Merkly'
 'Harmony Bridge' 'CoreDAO' 'Angle' 'Harmony Bridge' 'Stargate' 'Angle'
 'Angle' 'Angle' 'Stargate' 'Stargate' 'Stargate' 'Harmony Bridge'
 'Stargate' 'Angle' 'Angle' 'Harmony Bridge' 'Stargate' 'Stargate' 'Angle'
 'Stargate' 'Stargate' 'Angle' 'Angle' 'Stargate' 'Angle' 'Angle' 'Angle'
 'Angle' 'Stargate']",1290.0,22.63,9,9,15,69.13,"[38.46, 2.06, 4.14, 0, 13.82]",92
19736269,0xd1415e2c804fd30825c9bc2be7f6ca58a6b4d594,1.089431,Tether : Binance,61,"['CoreDAO' 'Angle' 'Angle' 'Merkly' 'Angle' 'Angle' 'Angle' 'Stargate'
 'Merkly' 'Stargate' 'Stargate' 'Angle' 'Angle' 'Angle' 'Merkly' 'Angle'
 'Angle' 'Stargate' 'Angle' 'Angle' 'Angle' 'Abracadabra Money' 'Angle'
 'Stargate' 'Stargate' 'Angle' 'Merkly' 'Angle' 'Bitcoin Bridge' 'Merkly'
 'Harmony Bridge' 'Angle' 'Stargate' 'Stargate' 'Stargate' 'Stargate'
 'Angle' 'CoreDAO' 'CoreDAO' 'Harmony Bridge' 'Stargate' 'Angle' 'Angle'
 'Harmony Bridge' 'Angle' 'Merkly' 'Angle' 'Angle' 'CoreDAO' 'Angle'
 'Angle' 'Angle' 'Merkly' 'Angle' 'Stargate' 'Stargate' 'Aptos Bridge'
 'Angle' 'Stargate' 'Harmony Bridge' 'Angle']",1278.43,20.96,8,9,14,46.75,"[34.12, 0.99, 1.33, 0, 0.74]",27
19736223,0x3be675313927eb19b93d1dc1bbdab6a0e9bb73c1,1.08,Tether : Binance,36,"['DeFi Kingdoms' 'Merkly' 'Angle' 'DeFi Kingdoms' 'Stargate' 'Merkly'
 'Merkly' 'DeFi Kingdoms' 'Merkly' 'Stargate' 'Stargate' 'Merkly' 'Angle'
 'Angle' 'Angle' 'Angle' 'Merkly' 'DeFi Kingdoms' 'Bitcoin Bridge'
 'Merkly' 'Harmony Bridge' 'Merkly' 'Harmony Bridge' 'CoreDAO'
 'Bitcoin Bridge' 'DeFi Kingdoms' 'СryptoRank' 'Stargate' 'Merkly' nan nan
 'Gas.zip' 'Merkly' 'CoreDAO' 'Stargate' 'DeFi Kingdoms']",1048.44,29.12,10,8,21,49.9,"[2.9, 0, 2.96, 0, 9.19]",27
19736213,0x6debc7096da603195808d2dde8be008ddd9a3094,1.073823,Tether : Binance,69,"['Angle' 'Angle' 'Harmony Bridge' 'Stargate' 'Stargate' 'Angle' 'Angle'
 'Stargate' 'Angle' 'Merkly' 'Angle' 'Merkly' 'Angle' 'Abracadabra Money'
 'Stargate' 'Stargate' 'Merkly' 'NOGEM' 'NOGEM' 'Stargate' 'CoreDAO'
 'Angle' 'CoreDAO' 'Harmony Bridge' 'Angle' 'Angle' 'Angle' 'Angle'
 'Stargate' 'Angle' 'Angle' 'Angle' 'Angle' 'Stargate' 'CoreDAO'
 'Stargate' 'Merkly' 'Angle' 'Merkly' 'Angle' 'Harmony Bridge' 'Stargate'
 'Merkly' 'Merkly' 'Harmony Bridge' nan 'Angle' 'Angle' 'Angle' 'Stargate'
 'Merkly' 'Angle' 'Angle' 'Angle' 'Bitcoin Bridge' 'Stargate' 'Merkly'
 'Angle' 'Merkly' 'Angle' 'Angle' 'Merkly' 'Stargate' 'Stargate' 'Angle'
 'Angle' 'Angle' 'CoreDAO' 'Stargate']",1215.45,17.62,9,9,16,58.64,"[30.03, 3.83, 3.93, 0, 3.33]",27
19736206,0x32f822d2bd9ae27d003eb75ec088a2d2886b63e1,1.055384,Tether : Binance,73,"['Stargate' 'NOGEM' 'Merkly' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle'
 'Merkly' 'NOGEM' 'Angle' 'Angle' 'Stargate' 'Merkly' 'Stargate' 'CoreDAO'
 'Angle' 'Angle' 'Stargate' 'Angle' 'Stargate' 'Merkly' 'Angle' 'Stargate'
 'Stargate' 'Stargate' 'Merkly' 'NOGEM' 'Angle' 'Stargate' 'Zerius'
 'CoreDAO' 'Angle' 'Harmony Bridge' 'Merkly' 'Aptos Bridge' 'Stargate'
 'Angle' 'Angle' 'Harmony Bridge' 'Merkly' 'Stargate' 'Merkly' 'Angle'
 'Angle' 'Stargate' 'Angle' 'Harmony Bridge' 'CoreDAO' nan 'Stargate'
 'Harmony Bridge' 'Stargate' 'Angle' 'Stargate' 'Harmony Bridge' 'Merkly'
 'Merkly' 'Angle' 'Stargate' 'CoreDAO' 'Stargate' 'Abracadabra Money'
 'Angle' 'Angle' 'Angle' 'Angle' 'Stargate' 'Angle' 'Harmony Bridge'
 'Angle' 'Angle' 'Bitcoin Bridge']",1205.99,16.52,11,10,18,61.22,"[15.81, 10.04, 4.16, 0, 16.41]",27
19736191,0xf54749365e28df90b6aee11e25a1a6524f3621cd,1.0499,Tether : Binance,74,"['Merkly' 'Harmony Bridge' 'Stargate' 'Merkly' 'Angle' 'Angle' 'Stargate'
 'Zerius' 'CoreDAO' 'Angle' 'Angle' 'Merkly' 'CoreDAO' 'Angle' 'Stargate'
 'Angle' 'Angle' nan 'Stargate' 'Angle' 'Merkly' 'Stargate' 'NOGEM'
 'Angle' 'Angle' 'Stargate' 'Merkly' 'Merkly' 'Angle' 'Stargate' 'Angle'
 'Angle' 'Angle' 'Stargate' 'Aptos Bridge' 'NOGEM' 'Stargate' 'Stargate'
 'CoreDAO' 'Merkly' 'Angle' 'Angle' 'Merkly' 'Stargate' 'Angle'
 'Harmony Bridge' 'Stargate' 'Harmony Bridge' 'Angle' 'Angle'
 'Abracadabra Money' 'Angle' 'Merkly' 'Merkly' 'Harmony Bridge' 'Angle'
 'Stargate' 'Stargate' 'Angle' 'Angle' 'Angle' 'Bitcoin Bridge' 'Angle'
 'Angle' 'Harmony Bridge' 'Stargate' 'Angle' 'Angle' 'Angle' 'CoreDAO'
 'Angle' 'Stargate' 'Merkly' 'Stargate']",1147.66,15.51,11,10,19,64.68,"[38.57, 0.34, 3.75, 0, 13.8]",2
19736097,0x6c4f9bb9702806049623ad33ecd6a253f23e070c,1.087,Tether : Binance,31,"[nan 'DeFi Kingdoms' 'Merkly' 'Merkly' 'Merkly' 'Angle' 'Merkly' 'Merkly'
 'Gas.zip' 'Stargate' 'DeFi Kingdoms' 'DeFi Kingdoms' 'Merkly' nan 'Angle'
 'CoreDAO' 'Merkly' nan 'Merkly' 'Angle' 'Angle' 'Merkly' 'Stargate'
 'Stargate' 'CoreDAO' 'Merkly' 'Harmony Bridge' 'Aptos Bridge' 'Angle'
 'Stargate' 'Stargate']",1030.85,33.25,9,8,20,41.34,"[0, 0, 0, 0, 0]",27
19736086,0x2359895995ac989cbd4c760d532eb689f8b93fef,1.09687,Tether : Binance,64,"['Angle' 'Angle' 'Harmony Bridge' 'Stargate' 'Stargate' 'Angle' 'Angle'
 'Angle' 'Angle' 'Stargate' 'Stargate' 'Stargate' 'Angle' 'CoreDAO'
 'Aptos Bridge' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Angle' 'Stargate'
 'Harmony Bridge' 'Stargate' 'Angle' 'Stargate' 'Angle' 'CoreDAO' 'Angle'
 'Angle' 'Stargate' 'Stargate' 'Angle' 'Stargate' 'Angle' 'Angle' 'Angle'
 'Merkly' 'Angle' 'Merkly' 'Abracadabra Money' 'Stargate' 'NOGEM'
 'Stargate' 'Stargate' 'Merkly' 'Angle' 'Merkly' 'Harmony Bridge' 'Angle'
 'Stargate' 'Stargate' 'Angle' 'Harmony Bridge' 'Angle' 'Bitcoin Bridge'
 'NOGEM' 'Angle' 'CoreDAO' 'Angle' 'Angle' 'Stargate' 'NOGEM' 'CoreDAO']",1220.63,19.07,9,10,16,37.39,"[15.63, 0.36, 4.91, 0, 6.79]",27
19736064,0xf583b87ba22e2d8445ee4760eed537183349e232,1.027924,Tether : Binance,65,"['Angle' 'Stargate' 'Angle' 'Angle' 'Stargate' 'Merkly' 'Stargate' 'Angle'
 'Merkly' 'Stargate' 'Stargate' 'Stargate' 'Angle' 'Stargate'
 'Harmony Bridge' 'Angle' 'CoreDAO' 'Angle' 'Stargate' 'Angle' 'Angle'
 'CoreDAO' 'Angle' 'Harmony Bridge' 'Stargate' 'Angle' 'Angle' 'Stargate'
 'Harmony Bridge' 'Angle' 'Angle' 'Merkly' 'Angle' 'Angle' 'Stargate'
 'Stargate' 'Stargate' 'Angle' 'Angle' 'Angle' 'Aptos Bridge' 'Angle'
 'Angle' 'Merkly' 'Angle' 'Harmony Bridge' 'Stargate' 'Angle' 'Merkly'
 'CoreDAO' 'Stargate' 'Zerius' 'Angle' 'Angle' 'Abracadabra Money'
 'Merkly' 'Stargate' 'CoreDAO' 'Stargate' 'Merkly' 'Merkly' 'Angle'
 'Bitcoin Bridge' 'Angle' 'Harmony Bridge']",1184.8,18.23,9,10,18,51.2,"[34.43, 0.36, 3.23, 0, 7.91]",2
19736046,0x7cc233c0ca4b244741e6e5db7f1b603c3fe283cb,1.036334,Tether : Binance,66,"['Merkly' 'Harmony Bridge' 'Harmony Bridge' 'Angle' 'Angle' 'Merkly'
 'Angle' 'Stargate' 'Angle' 'Harmony Bridge' 'Bitcoin Bridge' 'Merkly'
 'Zerius' 'Stargate' 'Merkly' 'Angle' 'Angle' 'Angle' 'Merkly' 'Angle'
 'Angle' 'Merkly' 'Harmony Bridge' 'CoreDAO' 'Stargate' 'Stargate' 'Angle'
 'CoreDAO' 'Angle' 'Angle' 'Angle' 'Merkly' 'Aptos Bridge' 'Angle' 'Angle'
 'Angle' 'Merkly' 'Angle' 'Stargate' 'Angle' 'Stargate' 'Stargate' 'Angle'
 'Angle' 'Angle' 'Angle' 'Stargate' 'Stargate' nan 'Stargate' 'Angle'
 'Merkly' 'Merkly' 'Angle' 'Angle' 'CoreDAO' 'Stargate' 'Stargate'
 'Stargate' 'CoreDAO' 'Angle' 'Stargate' 'Merkly' 'Stargate' 'Angle'
 'Stargate']",1267.04,19.2,9,10,18,60.64,"[37.86, 0.39, 3.77, 0, 6.88]",2
19736034,0x4073d55c47f38bd403e7e79fb6466b1a5157791f,1.074745,Tether : Binance,71,"['Angle' 'Angle' 'Zerius' 'CoreDAO' 'Merkly' 'Abracadabra Money' 'Angle'
 'Harmony Bridge' 'Angle' 'CoreDAO' 'Stargate' 'Angle' 'Merkly' 'Merkly'
 nan 'Angle' 'Merkly' 'Angle' 'Stargate' 'Stargate' 'Merkly' 'Angle'
 'Harmony Bridge' 'Merkly' 'Angle' 'Angle' 'Angle' 'Angle' 'Stargate'
 'Stargate' 'Angle' 'Angle' 'Stargate' 'Merkly' 'Harmony Bridge' 'Angle'
 'Stargate' 'Angle' 'Merkly' 'Stargate' 'Angle' 'NOGEM' 'Angle' 'Merkly'
 'NOGEM' 'Stargate' 'Merkly' 'Angle' 'Angle' 'CoreDAO' 'Angle' 'Angle'
 'Angle' 'Stargate' 'Harmony Bridge' 'Angle' 'Merkly' 'Stargate' 'Angle'
 'Bitcoin Bridge' 'Angle' 'Stargate' 'Stargate' 'CoreDAO' 'Angle' 'Angle'
 'Stargate' 'Angle' 'Angle' 'Angle' 'Stargate']",1135.92,16.0,10,10,18,0.0,"[0, 0, 0, 0, 0]",27
19735970,0x212e0e8d0e7b35d0fc58f4659305372d1cd90a80,1.009392,Tether : Binance,68,"['Angle' 'Bitcoin Bridge' 'Stargate' 'CoreDAO' 'Angle' 'Angle' 'Angle'
 'Stargate' 'Angle' 'NOGEM' 'Angle' 'Harmony Bridge' 'Angle'
 'Aptos Bridge' nan 'Stargate' 'CoreDAO' 'Angle' 'Angle' 'Harmony Bridge'
 'CoreDAO' 'Merkly' 'Angle' 'Merkly' 'Angle' 'Stargate' 'Angle' 'CoreDAO'
 'Angle' 'Merkly' 'Stargate' 'Angle' 'Merkly' 'Angle' 'Angle' 'Angle'
 'Stargate' 'Angle' 'Stargate' 'Stargate' 'Stargate' 'Stargate'
 'Harmony Bridge' 'Stargate' 'Stargate' 'Merkly' 'Angle' 'Angle' 'Merkly'
 'Angle' 'Merkly' 'Stargate' 'Angle' 'Stargate' 'Abracadabra Money'
 'Merkly' 'Angle' 'Zerius' 'Angle' 'Harmony Bridge' 'Angle' 'Angle'
 'Stargate' 'Angle' 'Merkly' 'Angle' 'Stargate' 'Stargate']",1180.95,17.37,11,10,19,0.0,"[0, 0, 0, 0, 0]",2
19735962,0x5382e7dd5230dfb5db3e2939eb877384a393f975,1.092,Tether : Binance,30,"['DeFi Kingdoms' 'Merkly' 'DeFi Kingdoms' 'Merkly' nan 'Stargate' 'Merkly'
 'Stargate' 'Angle' 'DeFi Kingdoms' 'Merkly' 'Aptos Bridge' 'Merkly'
 'Stargate' 'CoreDAO' 'СryptoRank' 'Gas.zip' nan 'Angle' 'Angle' 'Angle'
 'CoreDAO' 'DeFi Kingdoms' 'Harmony Bridge' 'Merkly' 'Merkly' 'Merkly'
 'Angle' 'Angle' 'Merkly']",1001.02,33.37,10,8,17,0.0,"[0, 0, 0, 0, 0]",27
19735917,0xce85630e9cdae24c93273e206547e2043e3e504e,1.003644,Tether : Binance,70,"['Angle' 'Stargate' 'CoreDAO' 'Merkly' 'Stargate' 'CoreDAO' 'Angle'
 'Merkly' 'Angle' 'Angle' 'Merkly' 'Stargate' 'Harmony Bridge' 'Angle'
 'Stargate' 'Angle' 'Angle' 'Angle' 'Bitcoin Bridge' 'Angle' 'Angle'
 'Merkly' 'Stargate' 'Stargate' 'Angle' 'Stargate' 'Harmony Bridge'
 'Angle' 'Angle' 'Stargate' 'Angle' 'Stargate' 'Angle' 'Stargate' 'Angle'
 'CoreDAO' 'Angle' 'Harmony Bridge' 'Angle' 'Merkly' 'Stargate' 'CoreDAO'
 'Merkly' 'Stargate' 'Angle' 'Angle' 'Zerius' 'Angle' 'Angle' 'Stargate'
 nan 'Stargate' 'Angle' 'Merkly' 'Abracadabra Money' 'Harmony Bridge'
 'Harmony Bridge' 'Angle' 'Angle' 'Stargate' 'Stargate' 'Stargate' 'Angle'
 'Angle' 'Angle' 'Angle' 'Merkly' 'Angle' 'Merkly' 'Angle']",1118.98,15.99,9,10,17,70.65,"[33.92, 0.01, 3.99, 18.5, 6.23]",2
19735893,0xa51561c8d96d49534b5bfd205689f148346cfb33,1.055518,Tether : Binance,78,"['Angle' 'Zerius' 'Angle' 'Angle' 'Angle' 'Angle' 'Harmony Bridge'
 'Stargate' 'Angle' 'Merkly' 'Angle' 'Angle' 'Stargate' 'CoreDAO' 'Angle'
 'Merkly' 'Stargate' 'Angle' 'Stargate' 'Angle' 'Merkly' 'Angle'
 'Stargate' 'Angle' 'Merkly' 'Angle' 'NOGEM' 'Angle' 'Angle' 'Stargate'
 'Angle' 'Merkly' 'Stargate' 'CoreDAO' 'Stargate' 'Aptos Bridge' 'Angle'
 'Stargate' 'Merkly' 'NOGEM' 'Stargate' 'Angle' 'NOGEM' nan 'CoreDAO'
 'Angle' 'NOGEM' 'Harmony Bridge' 'Angle' 'Merkly' 'Angle' 'Stargate'
 'Stargate' 'Merkly' 'Angle' 'Harmony Bridge' 'Harmony Bridge' 'Angle'
 'Stargate' 'NOGEM' 'Merkly' 'CoreDAO' 'Stargate' 'Angle' 'Stargate'
 'Angle' 'Bitcoin Bridge' 'Merkly' 'Abracadabra Money' 'Angle' 'NOGEM'
 'Angle' 'Angle' 'Angle' 'Stargate' 'Angle' 'Angle' 'Merkly']",1227.72,15.74,11,10,20,0.0,"[0, 0, 0, 0, 0]",27
19735887,0x321b481af85b48d8f5cc1ab6ab05e6187e5b48a7,1.058593,Tether : Binance,68,"['Merkly' 'Angle' 'Angle' 'Merkly' 'Stargate' 'Angle' 'Bitcoin Bridge'
 'Stargate' 'Angle' 'Angle' 'Angle' 'CoreDAO' 'Merkly' 'Merkly' 'Angle'
 'Angle' 'Stargate' 'Stargate' 'Stargate' 'Angle' 'Merkly' 'Zerius'
 'Angle' 'Stargate' 'Harmony Bridge' 'Abracadabra Money' 'Harmony Bridge'
 'CoreDAO' 'Merkly' 'Stargate' nan 'Stargate' 'Stargate' 'Angle' 'Angle'
 'Merkly' 'Stargate' 'Angle' 'Aptos Bridge' 'Angle' 'Harmony Bridge'
 'Merkly' 'Angle' 'Angle' 'Angle' 'Angle' 'Stargate' 'Stargate' 'Angle'
 'CoreDAO' 'Angle' 'Angle' 'CoreDAO' 'Merkly' 'Angle' 'Stargate' 'Angle'
 'NOGEM' 'Stargate' 'Stargate' 'Stargate' 'Angle' 'Angle' 'Harmony Bridge'
 'Merkly' 'Stargate' 'Angle' 'Angle']",1155.41,16.99,11,10,19,0.0,"[0, 0, 0, 0, 0]",27
19735881,0x86fb48dab460a9b0e8e2f8e839b085ddef96f3d6,1.002295,Tether : Binance,69,"['Angle' 'CoreDAO' 'Angle' 'Stargate' 'Stargate' 'Angle' 'Angle'
 'Stargate' 'Angle' 'Stargate' 'CoreDAO' 'Stargate' 'Harmony Bridge'
 'Stargate' 'Merkly' 'Merkly' 'Merkly' 'Merkly' 'Angle' 'CoreDAO'
 'Harmony Bridge' 'Merkly' 'Angle' 'Merkly' 'Angle' 'Stargate' 'Stargate'
 'Angle' 'NOGEM' 'Angle' 'Stargate' 'CoreDAO' 'Angle' 'NOGEM' 'Angle'
 'Angle' 'Harmony Bridge' 'Angle' 'Angle' 'Angle' 'NOGEM' 'Angle' 'Angle'
 'Stargate' 'Stargate' 'Angle' 'Angle' 'Merkly' 'Merkly' 'Angle'
 'Stargate' 'Stargate' 'Angle' 'Harmony Bridge' 'Stargate' 'Stargate'
 'Angle' 'Stargate' 'Harmony Bridge' 'Abracadabra Money' nan
 'Bitcoin Bridge' 'Merkly' 'Angle' 'Angle' 'Angle' 'Merkly' 'Merkly'
 'Angle']",1154.42,16.73,9,10,17,0.0,"[0, 0, 0, 0, 0]",2
19735851,0xb0edb89d05966a086f8aef78dda3701df7c8dc19,0.9302,Tether : Binance,37,"['Stargate' 'Angle' 'Angle' 'Stargate' 'Merkly' 'Angle' 'Angle' 'Merkly'
 'Stargate' 'Angle' 'Merkly' 'Merkly' 'Merkly' 'Angle' 'Angle' 'Angle'
 'Merkly' 'L2Pass' 'Merkly' 'Merkly' 'Angle' 'Stargate' 'Merkly'
 'Stargate' 'Stargate' 'Merkly' 'Stargate' 'Merkly' 'Merkly' 'Stargate'
 'Stargate' 'Merkly' 'Angle' 'Stargate' 'Merkly' 'Merkly' 'Merkly']",3916.27,105.85,4,9,14,0.0,"[0, 0, 0, 0, 0]",5
19735845,0x650c8167c95e315208c4129b4652938d7fae8267,1.002,Tether : Binance,34,"['Merkly' 'Angle' 'Merkly' 'Merkly' 'Angle' nan 'СryptoRank'
 'DeFi Kingdoms' 'Merkly' 'Angle' 'CoreDAO' 'DeFi Kingdoms' 'Angle'
 'CoreDAO' 'Merkly' 'DeFi Kingdoms' 'Merkly' 'Stargate' 'Merkly'
 'Stargate' 'Stargate' 'Aptos Bridge' nan 'DeFi Kingdoms' 'Merkly' 'Angle'
 'Merkly' 'Harmony Bridge' 'Stargate' 'Merkly' 'Merkly' 'Merkly'
 'DeFi Kingdoms' 'Gas.zip']",1034.07,30.41,10,8,20,0.0,"[0, 0, 0, 0, 0]",92
19735812,0x6fdf6dbce9903b9410042b7865e37b8f68aea5c4,0.987,Tether : Binance,32,"['Stargate' 'Angle' 'CoreDAO' 'Merkly' 'Stargate' 'Harmony Bridge'
 'Merkly' 'Angle' 'Stargate' 'Angle' 'Merkly' 'СryptoRank' 'Merkly'
 'Angle' 'Merkly' 'DeFi Kingdoms' nan 'Merkly' 'Merkly' 'Angle'
 'Aptos Bridge' 'Merkly' 'Merkly' 'Angle' 'Angle' 'Stargate' nan 'Merkly'
 'Gas.zip' 'CoreDAO' nan 'Merkly']",1012.45,31.64,10,7,20,0.0,"[0, 0, 0, 0, 0]",92
19735752,0x3d7fc756e079d1ca36e21026dce7405f8b2ae426,1.076058,Tether : Binance,74,"['Angle' 'Angle' 'Angle' 'Harmony Bridge' nan 'Angle' 'Zerius' 'Angle'
 'NOGEM' 'Harmony Bridge' 'CoreDAO' 'Stargate' 'Angle' 'Angle' 'Angle'
 'Angle' 'Angle' 'Angle' 'Angle' 'Merkly' 'Bitcoin Bridge' 'Stargate'
 'Merkly' 'Stargate' 'Abracadabra Money' 'Angle' 'NOGEM' 'Merkly' 'Merkly'
 'Merkly' 'NOGEM' 'Angle' 'Angle' 'Stargate' 'Angle' 'Angle' 'CoreDAO'
 'Angle' 'Stargate' 'Harmony Bridge' 'Stargate' 'Stargate' 'Angle'
 'Stargate' 'Angle' 'Stargate' 'Angle' 'Angle' 'Merkly' 'CoreDAO'
 'Harmony Bridge' 'Merkly' 'Angle' 'Merkly' 'Angle' 'Angle' 'Aptos Bridge'
 'Harmony Bridge' 'Stargate' 'Merkly' 'Merkly' 'Stargate' 'Stargate'
 'Stargate' 'Stargate' 'Stargate' 'Stargate' 'NOGEM' 'Angle' 'Merkly'
 'Angle' 'Angle' 'CoreDAO' 'Angle']",1149.8,15.54,11,10,20,0.0,"[0, 0, 0, 0, 0]",27
19735648,0x897a27a54138303d7e7147d7cea180c1148b1dad,1.062707,Tether : Binance,68,"['Merkly' 'Angle' 'Merkly' 'Angle' 'Stargate' 'Stargate' nan 'Angle'
 'Stargate' 'Angle' 'CoreDAO' 'Stargate' 'Stargate' 'Merkly' 'Angle'
 'CoreDAO' 'Angle' 'Merkly' 'Zerius' 'Angle' 'Angle' 'Stargate' 'Merkly'
 'Merkly' 'Harmony Bridge' 'Merkly' 'Angle' 'Angle' 'Angle' 'CoreDAO'
 'Stargate' 'Stargate' 'Angle' 'Harmony Bridge' 'Harmony Bridge' 'Angle'
 'Stargate' 'Stargate' 'Stargate' 'Angle' 'Stargate' 'Angle' 'Angle'
 'Angle' 'Angle' 'Angle' 'Angle' 'Merkly' 'Merkly' 'Stargate' 'Angle'
 'Merkly' 'CoreDAO' 'Angle' 'Stargate' 'Merkly' 'Harmony Bridge' 'Angle'
 'Angle' 'Angle' 'Stargate' 'Angle' 'Angle' 'Aptos Bridge' 'Angle'
 'Bitcoin Bridge' 'Stargate' 'Stargate']",1160.66,17.07,9,10,17,86.09,"[42.2, 3.05, 3.5, 19.6, 6.36]",27
19735633,0x0971808ba12186cde7c8748858c5841e05f86c74,0.959,Tether : Binance,86,"['Stargate' 'Stargate' 'Orderly Network' 'Angle' 'Aptos Bridge' 'Stargate'
 'Stargate' 'Stargate' 'Aptos Bridge' 'Angle' 'Stargate' 'Aptos Bridge'
 'Stargate' 'Stargate' 'Stargate' 'Aptos Bridge' 'Omni X' 'Holograph'
 'Aptos Bridge' 'Aptos Bridge' 'Stargate' 'Stargate' 'Stargate'
 'Bitcoin Bridge' 'Angle' 'Stargate' 'Aptos Bridge' 'Stargate' 'Stargate'
 'Omni X' 'Stargate' 'Bitcoin Bridge' 'Stargate' 'Stargate' 'Stargate'
 'Angle' nan 'Stargate' 'Stargate' 'Angle' 'Stargate' 'Omni X' 'Stargate'
 'Stargate' 'Stargate' 'Stargate' 'l2telegraph' 'Stargate' 'Stargate'
 'Stargate' 'Orderly Network' 'Stargate' 'Stargate' 'Stargate' 'Angle'
 'Stargate' 'Angle' 'Stargate' 'Stargate' nan 'Omni X' 'Stargate'
 'Stargate' 'Stargate' 'Stargate' 'Testnet Bridge' 'Aptos Bridge'
 'Stargate' 'Holograph' 'Stargate' 'Angle' 'Stargate' 'Stargate'
 'Stargate' 'Stargate' 'Stargate' 'Stargate' 'Stargate' 'Omni X'
 'Stargate' 'Aptos Bridge' 'Stargate' 'Bitcoin Bridge' 'Bitcoin Bridge'
 'Stargate' 'Stargate']",12803.92,148.88,10,10,18,663.09,"[33.65, 145.34, 26.68, 0, 145.32]",97
19735560,0x40de621c61a9badf167b92622b1892c200d80698,0.9266,Tether : Binance,32,"['Merkly' 'Stargate' 'Stargate' 'L2Pass' 'Merkly' 'Merkly' 'Merkly'
 'Merkly' 'Angle' 'Merkly' 'Merkly' 'Merkly' 'Stargate' 'Merkly' 'L2Pass'
 'Angle' 'Stargate' 'Angle' 'Angle' 'L2Pass' 'Angle' 'Merkly' 'Merkly'
 'Stargate' 'Stargate' 'Stargate' 'Stargate' 'Stargate' 'Merkly'
 'Stargate' 'Merkly' 'Stargate']",3549.56,110.92,4,8,17,122.74,"[0, 0.25, 75.11, 29.94, 0]",6
