Funding block,address,Funding Amount[CELO],Funding Entity,Number of LZ tx,Projects,Total LZ Volume $,Average LZ Volume $,Number of OAPPS,Number of Sendchian,Number of Chian,Onmichain Balance$,eth linea base scroll zks Balance$,affinity
20417964,0xa984e4b9ab4b6c1ce226b180e400393cac09e9f6,1.0615,Tether : Binance,15,"[nan nan 'Aptos Bridge' 'Testnet Bridge' nan 'Aptos Bridge' nan
 'Testnet Bridge' 'Stargate' 'Omni X' nan 'Omni X' 'Stargate' nan
 'Stargate']",162.24,10.82,5,5,11,534.76,"[405.28, 24.23, 21.97, 0, 60.92]",3
20418833,0x29369b77294065dfe4f64f8ac3d60dca015db35a,1.059,Tether : Binance,14,"['Stargate' nan 'Stargate' nan nan nan nan 'Aptos Bridge' nan nan
 'Aptos Bridge' 'Stargate' 'Testnet Bridge' 'Aptos Bridge']",177.92,12.71,4,4,10,203.47,"[58.0, 22.74, 21.96, 0, 76.36]",4
20418831,0x3f8e5cfc4fde1641b100661b64734eb67b983a2b,1.0588,Tether : Binance,14,"[nan 'Stargate' nan nan 'Stargate' nan 'Aptos Bridge' nan 'Testnet Bridge'
 'Aptos Bridge' nan 'Aptos Bridge' 'Stargate' nan]",192.57,13.76,4,4,10,208.99,"[58.14, 22.92, 21.95, 0, 80.68]",4
20418830,0x013cd8200b2c3fa57c9886775e9fbf8cab8ae10f,1.0589,Tether : Binance,14,"['Aptos Bridge' nan nan 'Testnet Bridge' nan 'Stargate' nan nan
 'Aptos Bridge' 'Aptos Bridge' nan 'Stargate' 'Stargate' nan]",165.14,11.8,4,4,10,204.01,"[56.33, 22.71, 22.05, 0, 80.16]",4
20418823,0x3f5adb121fcaad4e0a0fd9cc8b50d3b1a9b36b8c,1.0576,Tether : Binance,15,"['Aptos Bridge' nan 'Testnet Bridge' 'Aptos Bridge' 'Stargate' nan
 'Stargate' nan 'Stargate' nan nan 'Aptos Bridge' 'Stargate' nan nan]",246.33,16.42,4,4,10,208.26,"[58.15, 25.55, 22.01, 0, 78.44]",4
20418816,0x8243605844c6b7ccc65684eeeba9caa6f27ed1a1,1.0574,Tether : Binance,15,"['Aptos Bridge' nan 'Stargate' nan nan nan 'Aptos Bridge' 'Stargate' nan
 'Aptos Bridge' 'Testnet Bridge' nan 'Stargate' nan 'Stargate']",243.54,16.24,4,3,10,173.32,"[28.17, 24.38, 22.01, 0, 74.98]",4
20418815,0x3180c9e8c223794001cbd038a598740964435c39,1.0572,Tether : Binance,15,"[nan 'Aptos Bridge' nan 'Stargate' nan nan 'Stargate' 'Aptos Bridge' nan
 'Stargate' nan nan 'Aptos Bridge' 'Stargate' 'Testnet Bridge']",251.4,16.76,4,4,10,201.14,"[57.29, 22.6, 21.89, 0, 77.87]",4
20418808,0xbc82798cf93be9780d1e2550f3d52641522de9ba,1.0563,Tether : Binance,15,"[nan 'Stargate' nan 'Aptos Bridge' 'Stargate' nan 'Testnet Bridge' nan nan
 'Aptos Bridge' nan 'Stargate' 'Stargate' 'Aptos Bridge' nan]",272.22,18.15,4,4,10,202.87,"[60.25, 25.1, 21.89, 0, 76.06]",4
20418806,0xb49ca8fab17e3075a5c5c88c4224b528e6cfef27,1.0559,Tether : Binance,15,"['Stargate' nan 'Stargate' 'Testnet Bridge' nan nan nan 'Aptos Bridge' nan
 'Stargate' nan 'Aptos Bridge' 'Stargate' 'Aptos Bridge' nan]",243.44,16.23,4,4,10,206.4,"[59.35, 22.82, 21.99, 0, 77.28]",4
20418805,0x46c4ee6748a339ea72572b43b07e83288ca9f09a,1.0557,Tether : Binance,15,"['Aptos Bridge' 'Stargate' nan 'Stargate' 'Stargate' nan 'Aptos Bridge'
 'Stargate' 'Testnet Bridge' nan nan 'Aptos Bridge' nan nan nan]",264.25,17.62,4,4,10,207.58,"[58.5, 23.38, 21.97, 0, 79.32]",4
20418790,0x123c547ae261c73f5ec1fae959dc77ea35892f34,1.0542,Tether : Binance,15,"[nan 'Stargate' 'Stargate' nan 'Stargate' 'Aptos Bridge' 'Testnet Bridge'
 nan 'Stargate' 'Aptos Bridge' nan nan nan 'Aptos Bridge' nan]",269.67,17.98,4,4,9,202.62,"[55.15, 24.88, 21.98, 0, 73.95]",4
20418786,0xd4c30123f719bb981cf1af193557d79a1607b48c,1.0533,Tether : Binance,14,"[nan 'Aptos Bridge' 'Stargate' 'Stargate' 'Aptos Bridge' 'Testnet Bridge'
 nan 'Stargate' nan nan 'Aptos Bridge' nan nan nan]",198.02,14.14,4,4,10,212.75,"[71.99, 24.28, 21.97, 0, 74.38]",4
20418784,0x69d9d6b21c454b4fa64db1476c3004be457c3465,1.0535,Tether : Binance,14,"[nan 'Testnet Bridge' nan 'Stargate' nan 'Aptos Bridge' 'Aptos Bridge' nan
 nan 'Aptos Bridge' 'Stargate' nan 'Stargate' nan]",189.86,13.56,4,4,10,199.28,"[54.08, 24.85, 21.9, 0, 77.14]",4
20418779,0xa2325133db5112edbbc857f930acda9f2ebec070,1.053,Tether : Binance,14,"[nan nan 'Aptos Bridge' nan 'Stargate' 'Stargate' nan nan 'Stargate' nan
 'Aptos Bridge' 'Testnet Bridge' 'Aptos Bridge' nan]",163,11.64,4,4,10,226.83,"[74.39, 23.79, 21.99, 0, 78.55]",4
20418776,0x4959002ebd9fb223775b4b62b8d8dea67404565c,1.0524,Tether : Binance,14,"['Aptos Bridge' nan 'Aptos Bridge' nan nan 'Stargate' 'Stargate'
 'Testnet Bridge' 'Aptos Bridge' nan 'Stargate' 'Stargate' nan nan]",239.91,17.14,4,4,10,222.79,"[73.54, 25.52, 21.97, 0, 77.6]",4
20418773,0x64585308fa75344a0e4d7811249b8d99a782002e,1.0519,Tether : Binance,14,"['Stargate' nan 'Aptos Bridge' 'Aptos Bridge' nan nan nan nan 'Stargate'
 'Testnet Bridge' 'Aptos Bridge' nan nan 'Stargate']",181.15,12.94,4,4,10,207.16,"[57.98, 24.93, 22.07, 0, 80.46]",4
20418769,0xc97aaec2ecd1d8524e8bfb20fe41558c7b40a483,1.0518,Tether : Binance,14,"[nan nan 'Aptos Bridge' 'Aptos Bridge' nan nan 'Stargate' 'Testnet Bridge'
 nan nan nan nan 'Stargate' 'Aptos Bridge']",81.88,5.85,4,4,10,278.17,"[126.17, 23.58, 21.95, 0, 80.61]",4
20418766,0xbebc8ae061bdb9b6c8ba2ff2fdc66ecf6374a3a8,1.0515,Tether : Binance,14,"[nan 'Stargate' nan nan 'Aptos Bridge' nan 'Stargate' 'Aptos Bridge' nan
 'Stargate' nan nan 'Testnet Bridge' 'Aptos Bridge']",158.83,11.34,4,4,10,275.41,"[127.54, 25.44, 21.99, 0, 77.03]",4
20418760,0x99dacf53e6dea0f41b0e2ff2b8b07317a3e41f48,1.0508,Tether : Binance,14,"[nan nan 'Aptos Bridge' nan nan nan nan 'Aptos Bridge' 'Stargate'
 'Stargate' 'Testnet Bridge' 'Stargate' 'Aptos Bridge' nan]",160.85,11.49,4,4,10,216.87,"[75.24, 23.34, 21.87, 0, 73.86]",4
20418758,0x30eb3bbf6b83b09e1abf926824c9b63714783763,1.0506,Tether : Binance,14,"['Aptos Bridge' nan 'Aptos Bridge' nan 'Stargate' nan 'Aptos Bridge' nan
 nan 'Testnet Bridge' nan 'Stargate' 'Stargate' nan]",176.52,12.61,4,4,10,219.11,"[76.08, 24.04, 21.89, 0, 75.01]",4
20418755,0x76e6317d3a1f563719a7eed3ddf5deed8ed83ce4,1.0502,Tether : Binance,14,"['Aptos Bridge' 'Aptos Bridge' nan 'Stargate' nan nan 'Stargate' nan nan
 'Aptos Bridge' 'Testnet Bridge' nan 'Stargate' nan]",180.34,12.88,4,4,10,208.24,"[59.7, 25.42, 22.13, 0, 75.31]",4
20418747,0x745707a802e58a9173b86507182bc59c0addecb7,1.0492,Tether : Binance,15,"['Stargate' nan nan 'Aptos Bridge' nan 'Aptos Bridge' 'Stargate' nan nan
 nan nan 'Aptos Bridge' 'Testnet Bridge' nan 'Stargate']",196.16,13.08,4,4,10,205.16,"[60.4, 24.48, 21.97, 0, 74.89]",4
20418322,0x9205df9a6bc1bef8fdc1d3f0a00c740b1bc5a20d,1.06,Tether : Binance,15,"[nan 'Stargate' nan nan 'Aptos Bridge' 'Stargate' nan 'Stargate' nan nan
 'Testnet Bridge' 'Stargate' nan 'Aptos Bridge' 'Testnet Bridge']",269.05,17.94,4,4,9,167.24,"[26.02, 23.54, 21.96, 0, 74.24]",4
20418314,0x50944bb71ea79906466d9e15f2dc916ca45034b0,1.0592,Tether : Binance,15,"[nan 'Testnet Bridge' 'Aptos Bridge' nan nan 'Stargate' 'Stargate'
 'Stargate' nan 'Stargate' 'Aptos Bridge' nan nan 'Testnet Bridge' nan]",282.87,18.86,4,4,10,168.99,"[25.88, 22.87, 21.98, 0, 72.02]",4
20418305,0xd37e3da7ee45d31b140366b499e2b2287dcbc43c,1.0582,Tether : Binance,15,"[nan 'Testnet Bridge' nan 'Stargate' nan 'Aptos Bridge' nan 'Stargate'
 'Stargate' nan nan nan 'Aptos Bridge' 'Testnet Bridge' 'Stargate']",264.25,17.62,4,4,9,183.34,"[27.34, 24.39, 22.02, 0, 81.16]",4
20418304,0xeeac83c5295324622b38d5ced0b01f50634986e0,1.0581,Tether : Binance,15,"['Stargate' 'Stargate' 'Aptos Bridge' 'Aptos Bridge' nan 'Stargate' nan
 'Testnet Bridge' nan nan nan nan nan 'Stargate' 'Testnet Bridge']",261.42,17.43,4,4,9,180.67,"[28.48, 24.67, 21.85, 0, 77.92]",4
20418302,0xb227f4b6e3be67f1a729e22174348c747897f41b,1.0579,Tether : Binance,16,"['Aptos Bridge' 'Testnet Bridge' nan nan 'Stargate' 'Stargate'
 'Testnet Bridge' 'Aptos Bridge' nan 'Stargate' 'Stargate' 'Stargate' nan
 nan nan nan]",390.5,24.41,4,5,10,200.51,"[58.74, 24.07, 22.1, 0, 72.32]",4
20418300,0x8f97f70c1658621af2c6230a952c3ba2f1a19854,1.0575,Tether : Binance,16,"[nan nan nan 'Stargate' 'Aptos Bridge' 'Stargate' 'Stargate' nan
 'Stargate' nan nan nan 'Testnet Bridge' 'Stargate' 'Aptos Bridge'
 'Testnet Bridge']",371.24,23.2,4,5,10,201.12,"[59.42, 24.69, 21.96, 0, 70.76]",4
20418297,0x5df4235102ab4ef95ec1cb5814a2c0824ef96bb9,1.0572,Tether : Binance,16,"['Stargate' nan nan nan 'Stargate' 'Stargate' 'Testnet Bridge' nan
 'Testnet Bridge' 'Stargate' nan nan 'Aptos Bridge' nan 'Aptos Bridge'
 'Stargate']",352.38,22.02,4,5,10,199.69,"[59.95, 23.43, 21.96, 0, 73.03]",4
20418294,0xd981d66bf3392308c2f2ccccfa3c34db2531fcf8,1.0568,Tether : Binance,15,"['Aptos Bridge' nan nan 'Stargate' nan 'Testnet Bridge' nan nan 'Stargate'
 'Testnet Bridge' nan nan 'Stargate' 'Stargate' 'Aptos Bridge']",271.09,18.07,4,5,10,169.37,"[28.46, 23.11, 21.92, 0, 73.89]",4
20418292,0xc20e6997fd657052e64c939b7a17d18ca52b5255,1.0567,Tether : Binance,15,"[nan nan 'Testnet Bridge' 'Aptos Bridge' nan nan 'Aptos Bridge' 'Stargate'
 'Stargate' 'Stargate' 'Testnet Bridge' 'Stargate' nan nan nan]",271.32,18.09,4,4,10,172.39,"[28.61, 23.53, 22.04, 0, 75.03]",4
20418278,0x3d4e319868211fe3509fe02fad3c5979d526d3c9,1.055,Tether : Binance,13,"['Aptos Bridge' nan 'Stargate' nan nan 'Stargate' nan 'Aptos Bridge' nan
 nan 'Testnet Bridge' 'Testnet Bridge' 'Stargate']",197.26,15.17,4,4,10,171.85,"[27.61, 25.21, 21.96, 0, 77.03]",4
20418123,0x027731cdbbb2c3f07bd8c182faa5d548ad123a5b,1.0579,Tether : Binance,16,"['Stargate' 'Stargate' nan nan 'Omni X' 'Omni X' 'Aptos Bridge' nan
 'Stargate' nan nan nan 'Testnet Bridge' nan 'Testnet Bridge'
 'Aptos Bridge']",163.75,10.23,5,5,11,190.08,"[47.2, 25.21, 22.15, 0, 72.92]",4
20417876,0x1f01a748aa92b6b996c4294f78e293c333b2fe01,1.0511,Tether : Binance,16,"['Aptos Bridge' nan nan nan 'Testnet Bridge' nan nan nan 'Aptos Bridge'
 'Stargate' nan 'Testnet Bridge' 'Aptos Bridge' 'Stargate' 'Stargate'
 'Stargate']",272.14,17.01,4,4,11,186.28,"[40.7, 23.54, 21.85, 0, 76.3]",4
20419204,0x506a3c9ac9cb3ae8d18ecc0cf14c0eeb3a99182d,1.061,Tether : Binance,14,"[nan 'Aptos Bridge' nan nan 'Testnet Bridge' 'Aptos Bridge' 'Aptos Bridge'
 nan 'Stargate' nan nan 'Stargate' nan 'Stargate']",207.94,14.85,4,4,10,206.61,"[58.13, 24.63, 21.74, 0, 72.33]",4
20419203,0x88dc2841eb568667cdf2ce5d67d2e51c54899ae7,1.0609,Tether : Binance,14,"[nan 'Aptos Bridge' nan 'Stargate' nan 'Aptos Bridge' nan 'Stargate'
 'Testnet Bridge' 'Aptos Bridge' 'Stargate' nan nan nan]",184.38,13.17,4,4,9,202.41,"[57.69, 23.25, 21.92, 0, 77.25]",4
20419197,0x1b4a3f769bd22c4e049bd789fbd94bb808691fa3,1.0602,Tether : Binance,14,"['Stargate' 'Testnet Bridge' nan nan 'Aptos Bridge' 'Stargate' nan
 'Aptos Bridge' nan nan 'Aptos Bridge' 'Stargate' nan nan]",181.49,12.96,4,4,10,211.41,"[57.84, 24.67, 21.86, 0, 80.75]",4
20419190,0x14f0bcb46a9c77b00625878e8072fcfd76017119,1.0593,Tether : Binance,16,"[nan 'Aptos Bridge' nan nan 'Stargate' 'Stargate' 'Aptos Bridge' nan
 'Stargate' 'Stargate' 'Testnet Bridge' nan nan nan 'Aptos Bridge' nan]",266.07,16.63,4,4,10,202.96,"[58.19, 22.65, 21.87, 0, 75.5]",4
20418742,0xdd070e935ac2ec5bffa70440f4dea46547ca7fd1,1.0686,Tether : Binance,14,"['Aptos Bridge' nan 'Stargate' 'Testnet Bridge' nan nan nan nan
 'Aptos Bridge' nan 'Stargate' 'Aptos Bridge' nan 'Stargate']",167.18,11.94,4,4,10,208.38,"[60.89, 23.79, 21.88, 0, 78.95]",6
20418737,0x9a46d1b5422f092a0d2f1413d31fdba5261e8dbf,1.0679,Tether : Binance,16,"['Aptos Bridge' nan 'Aptos Bridge' 'Stargate' 'Stargate' nan 'Stargate'
 nan nan nan 'Aptos Bridge' 'Stargate' 'Testnet Bridge' nan nan 'Stargate']",365.35,22.83,4,4,9,204.61,"[60.16, 24.41, 21.97, 0, 77.95]",6
20418730,0x518eda5bdded27fb0a6d679c43fcd65b4614dcef,1.0671,Tether : Binance,17,"['Aptos Bridge' nan nan nan nan 'Stargate' 'Stargate' 'Stargate'
 'Testnet Bridge' 'Stargate' nan 'Aptos Bridge' 'Stargate' nan nan nan
 'Aptos Bridge']",363.34,21.37,4,4,10,204.61,"[59.41, 24.78, 21.95, 0, 76.8]",6
20418724,0x48d583b6c56dceff09699294bd297271ae06fd76,1.0664,Tether : Binance,15,"['Aptos Bridge' nan nan 'Stargate' 'Stargate' 'Stargate' nan nan nan
 'Aptos Bridge' nan 'Stargate' 'Testnet Bridge' nan 'Aptos Bridge']",245.64,16.38,4,4,10,170.77,"[27.63, 22.58, 21.97, 0, 74.51]",6
20418720,0x921fd5101ebca5f76e9fd5fd02a9c3e11d87261a,1.0657,Tether : Binance,15,"['Aptos Bridge' 'Testnet Bridge' 'Stargate' nan 'Aptos Bridge' nan
 'Aptos Bridge' 'Stargate' nan nan 'Stargate' nan nan 'Stargate' nan]",247.94,16.53,4,4,10,175.87,"[27.78, 22.57, 21.94, 0, 77.97]",6
20418713,0xf36ca6839c491e8c2c58167e6702629c00c118f0,1.0652,Tether : Binance,15,"['Stargate' nan 'Aptos Bridge' 'Stargate' 'Stargate' 'Testnet Bridge' nan
 nan nan nan 'Stargate' 'Aptos Bridge' nan nan 'Aptos Bridge']",254.02,16.93,4,4,10,173.56,"[28.92, 23.73, 22.08, 0, 76.73]",6
20418712,0x0891a2e44bb71113610360bef7581d35156e9d88,1.065,Tether : Binance,14,"[nan nan 'Aptos Bridge' 'Aptos Bridge' nan nan 'Testnet Bridge' nan
 'Stargate' nan 'Stargate' 'Stargate' 'Aptos Bridge' nan]",197.22,14.09,4,4,10,170.94,"[28.1, 22.99, 22.01, 0, 77.23]",6
20418706,0x8bed9326ab05e01c340ec6c76d1b3fcd50da4149,1.0644,Tether : Binance,14,"['Aptos Bridge' nan 'Stargate' 'Aptos Bridge' 'Stargate' nan nan
 'Aptos Bridge' nan nan nan 'Stargate' nan 'Testnet Bridge']",171.72,12.27,4,4,10,169.84,"[28.04, 23.1, 21.94, 0, 72.41]",6
20418698,0x577718841d171c4378532c6c3f8f2a21c0bc9411,1.0635,Tether : Binance,14,"[nan nan nan nan nan 'Testnet Bridge' nan 'Stargate' 'Stargate'
 'Aptos Bridge' 'Aptos Bridge' 'Stargate' 'Aptos Bridge' nan]",165.51,11.82,4,4,10,174.81,"[26.42, 23.05, 25.59, 0, 76.21]",6
20418697,0xf5ec2c3c318ae0d8a345915c51f21a3b346d38ff,1.0632,Tether : Binance,14,"[nan 'Testnet Bridge' nan 'Aptos Bridge' nan nan nan 'Stargate' nan
 'Aptos Bridge' 'Stargate' 'Aptos Bridge' 'Stargate' nan]",173.4,12.39,4,4,10,167.68,"[26.42, 22.72, 21.95, 0, 73.66]",6
20418695,0x30927ba3363c5787944918d4eb36e613ef61583c,1.063,Tether : Binance,14,"[nan nan 'Stargate' 'Aptos Bridge' nan 'Stargate' 'Aptos Bridge'
 'Testnet Bridge' 'Stargate' 'Aptos Bridge' nan nan nan nan]",182.44,13.03,4,4,10,165.85,"[28.46, 23.32, 22.0, 0, 69.0]",6
20418695,0x81da78cadd7425c79e1bd3aa4f72599fff57540c,1.0631,Tether : Binance,14,"['Aptos Bridge' nan nan 'Stargate' 'Stargate' nan nan nan nan 'Stargate'
 'Testnet Bridge' nan 'Aptos Bridge' 'Aptos Bridge']",180.03,12.86,4,4,10,170.77,"[29.83, 23.2, 21.96, 0, 69.76]",6
20418693,0xedc5d571d8a7865ac6777e2eeb8bf3f40eef8c43,1.0629,Tether : Binance,14,"[nan nan nan nan 'Stargate' nan nan nan 'Testnet Bridge' 'Aptos Bridge'
 'Stargate' 'Aptos Bridge' 'Stargate' 'Aptos Bridge']",176.96,12.64,4,4,10,168.32,"[29.52, 23.79, 21.82, 0, 69.66]",6
20418400,0x954281513d5cc06600833cbec449439b434060a6,1.069,Tether : Binance,15,"['Stargate' 'Aptos Bridge' nan 'Testnet Bridge' nan nan 'Aptos Bridge'
 'Stargate' 'Stargate' nan 'Testnet Bridge' 'Stargate' nan nan nan]",277.48,18.5,4,4,10,205.07,"[57.92, 23.6, 22.05, 0, 79.16]",6
20418386,0x73a33d81ec7875e6f4c2e8c6486f8c1bfc899016,1.0666,Tether : Binance,13,"[nan nan nan 'Testnet Bridge' nan 'Testnet Bridge' 'Stargate'
 'Aptos Bridge' 'Aptos Bridge' 'Stargate' 'Stargate' nan nan]",198.04,15.23,4,4,9,170.2,"[26.59, 22.75, 22.03, 0, 80.06]",6
20418381,0xb2951a2f6438970d3cddd7a6b66ca3f941af0864,1.0667,Tether : Binance,13,"[nan nan 'Testnet Bridge' nan 'Stargate' 'Stargate' nan 'Stargate'
 'Aptos Bridge' nan 'Testnet Bridge' nan 'Aptos Bridge']",201,15.46,4,4,10,170.73,"[27.23, 25.47, 22.05, 0, 72.15]",6
20418381,0x1358c34899db0de499c2337d6be02ecf352c6865,1.0669,Tether : Binance,13,"[nan 'Stargate' 'Testnet Bridge' nan 'Aptos Bridge' 'Stargate' nan nan nan
 'Aptos Bridge' 'Testnet Bridge' nan 'Stargate']",155.76,11.98,4,4,9,171.85,"[26.18, 25.08, 22.07, 0, 75.93]",6
20418381,0x59fd896344e893cdbdbfd33298d460c3b60b05f3,1.0668,Tether : Binance,13,"['Stargate' 'Testnet Bridge' nan nan nan 'Stargate' nan 'Stargate' nan
 'Aptos Bridge' nan 'Aptos Bridge' 'Testnet Bridge']",162.43,12.49,4,4,10,170.11,"[26.66, 22.75, 22.14, 0, 74.19]",6
20418373,0x5763586ba213e7cfba7963b81106f22580bda277,1.0659,Tether : Binance,14,"[nan 'Stargate' 'Testnet Bridge' nan nan 'Stargate' 'Testnet Bridge' nan
 nan nan 'Aptos Bridge' 'Aptos Bridge' nan 'Stargate']",159.53,11.4,4,4,10,200.31,"[55.33, 25.24, 22.01, 0, 76.34]",6
20418372,0x8678d25f8aefa049e517f6ea40de12c252649c16,1.0661,Tether : Binance,13,"[nan 'Stargate' 'Testnet Bridge' nan 'Aptos Bridge' 'Testnet Bridge' nan
 nan nan 'Stargate' nan 'Stargate' 'Aptos Bridge']",167.69,12.9,4,4,9,199.6,"[56.87, 23.99, 21.96, 0, 76.69]",6
20418355,0x6ef9a51a3b08532ece476bcdf32c4ca1313e161f,1.064,Tether : Binance,16,"[nan 'Stargate' nan nan 'Testnet Bridge' 'Aptos Bridge' nan nan 'Stargate'
 'Stargate' nan nan 'Testnet Bridge' 'Aptos Bridge' nan 'Stargate']",243.74,15.23,4,4,10,171.15,"[25.85, 23.34, 22.09, 0, 78.58]",6
20418351,0xd3d71f29013aab624aa51003d5b2bded55646f18,1.0636,Tether : Binance,16,"['Testnet Bridge' nan 'Stargate' 'Aptos Bridge' nan nan nan 'Stargate' nan
 'Testnet Bridge' 'Aptos Bridge' 'Stargate' nan 'Stargate' nan nan]",250.72,15.67,4,4,10,227.15,"[78.85, 24.11, 21.91, 0, 79.06]",6
20418351,0x2d21dd782f0417dd4bfbf599e8742df344f10923,1.0635,Tether : Binance,15,"['Stargate' 'Testnet Bridge' 'Aptos Bridge' nan nan nan 'Stargate'
 'Testnet Bridge' nan nan 'Stargate' 'Aptos Bridge' nan nan 'Stargate']",282.82,18.85,4,4,10,198.76,"[58.62, 23.69, 21.99, 0, 70.92]",6
20418338,0xf166ea2ac8487b2a5955f33077b49886cc9d8601,1.0619,Tether : Binance,14,"['Stargate' nan nan 'Aptos Bridge' 'Testnet Bridge' nan nan 'Stargate'
 'Aptos Bridge' nan nan 'Testnet Bridge' 'Stargate' nan]",189.43,13.53,4,4,10,220.48,"[81.28, 24.87, 22.01, 0, 70.75]",6
20418335,0x035a483c412b52f819b4e6e243d94fb068d5be8d,1.0615,Tether : Binance,15,"['Stargate' 'Testnet Bridge' 'Aptos Bridge' 'Stargate' nan nan 'Stargate'
 'Stargate' nan 'Testnet Bridge' nan nan 'Aptos Bridge' nan nan]",213.31,14.22,4,4,10,168.84,"[28.14, 25.21, 22.09, 0, 72.4]",6
20419271,0xc499b6da5c9c1dac5659932d9bfaf43ccb2aa1ae,1.0689,Tether : Binance,15,"[nan 'Stargate' 'Aptos Bridge' 'Aptos Bridge' 'Aptos Bridge' nan nan nan
 nan 'Stargate' 'Stargate' nan 'Testnet Bridge' nan 'Stargate']",264.74,17.65,4,4,10,252.85,"[57.16, 25.1, 21.88, 0, 75.29]",6
20419271,0x41b365e07b74d0557565e1b82ec1d7eac5dc3740,1.0687,Tether : Binance,15,"['Aptos Bridge' 'Stargate' 'Testnet Bridge' nan nan 'Stargate'
 'Aptos Bridge' nan 'Stargate' nan nan nan 'Stargate' nan 'Aptos Bridge']",275.01,18.33,4,4,9,249.82,"[57.61, 22.43, 21.87, 0, 77.31]",6
20419259,0xdd632bd1dbc772ce2918b460eac2b6afa6685247,1.0669,Tether : Binance,15,"['Aptos Bridge' nan nan 'Testnet Bridge' nan 'Aptos Bridge' 'Aptos Bridge'
 'Stargate' nan 'Stargate' nan nan nan 'Stargate' 'Stargate']",253.47,16.9,4,4,10,206.2,"[60.01, 24.72, 21.82, 0, 76.14]",6
20419245,0x0105e296594efb2e2372c8936a289516848e7273,1.0658,Tether : Binance,14,"[nan 'Aptos Bridge' nan 'Testnet Bridge' 'Aptos Bridge' nan nan
 'Aptos Bridge' nan 'Stargate' 'Stargate' 'Stargate' nan nan]",184.94,13.21,4,4,10,179.75,"[28.96, 24.98, 21.9, 0, 79.76]",6
20419242,0x223fce88410609875fb829b0c12545553d590d32,1.0654,Tether : Binance,14,"['Aptos Bridge' 'Stargate' nan 'Aptos Bridge' nan nan nan 'Testnet Bridge'
 nan 'Aptos Bridge' 'Stargate' nan 'Stargate' nan]",179.73,12.84,4,4,10,207.58,"[59.45, 24.53, 21.76, 0, 77.8]",6
20419230,0xf3dbe8e9585e836f4cb5d9a9cd84bca11b9a3695,1.0641,Tether : Binance,15,"['Aptos Bridge' 'Testnet Bridge' nan nan nan 'Stargate' nan 'Stargate'
 'Stargate' nan 'Stargate' nan 'Aptos Bridge' 'Stargate' 'Aptos Bridge']",307.38,20.49,4,4,9,209.82,"[54.52, 23.72, 21.94, 0, 80.51]",6
20419227,0xdc6c8de993dab5aa33dc8a104465fea1af50bd3b,1.0637,Tether : Binance,15,"['Testnet Bridge' nan nan nan 'Aptos Bridge' 'Aptos Bridge' nan
 'Aptos Bridge' 'Stargate' nan nan 'Stargate' 'Stargate' 'Stargate' nan]",268.6,17.91,4,4,10,200.68,"[56.99, 24.4, 21.9, 0, 73.29]",6
20419220,0x3e3f2366ed8067325316bc5598ef143ae7db50a1,1.0629,Tether : Binance,15,"['Aptos Bridge' 'Aptos Bridge' 'Aptos Bridge' 'Testnet Bridge' nan nan nan
 nan 'Stargate' nan 'Stargate' nan 'Stargate' 'Stargate' nan]",255.18,17.01,4,4,10,201.15,"[55.22, 25.39, 21.79, 0, 76.13]",6
20419218,0x03d91bccf082b765c6a06b3f00eb5023f86296f4,1.0627,Tether : Binance,15,"[nan 'Stargate' nan nan 'Aptos Bridge' 'Testnet Bridge' 'Aptos Bridge'
 'Stargate' 'Stargate' nan nan 'Stargate' nan 'Aptos Bridge' nan]",277.04,18.47,4,4,10,202.25,"[56.33, 23.0, 21.9, 0, 79.42]",6
20419218,0x4ad3f4b22cd1e986a6e143d70813c00277277092,1.0628,Tether : Binance,15,"[nan nan 'Aptos Bridge' 'Testnet Bridge' nan 'Stargate' 'Stargate' nan
 'Aptos Bridge' nan nan 'Aptos Bridge' nan 'Stargate' 'Stargate']",271.21,18.08,4,4,10,200.44,"[56.05, 23.61, 21.79, 0, 77.14]",6
20419216,0x34ee0ace0608cff7cb2fccf1eacd6b46a2c4be9f,1.0626,Tether : Binance,15,"['Aptos Bridge' 'Stargate' nan nan nan 'Aptos Bridge' 'Stargate' nan
 'Stargate' nan 'Testnet Bridge' nan nan 'Aptos Bridge' 'Stargate']",275.5,18.37,4,4,9,204.85,"[55.28, 22.55, 21.92, 0, 76.99]",6
20419215,0x6f516d4e008d5b14cdbbb0e9650af40a806720b3,1.0624,Tether : Binance,15,"[nan nan nan 'Aptos Bridge' 'Stargate' 'Aptos Bridge' 'Stargate' nan
 'Aptos Bridge' 'Stargate' nan nan 'Testnet Bridge' 'Stargate' nan]",245.85,16.39,4,4,9,202.18,"[55.52, 25.28, 21.9, 0, 75.82]",6
20419213,0x4e8db6077dcdf580b15d47ed3310e16844463c58,1.0622,Tether : Binance,15,"['Aptos Bridge' nan 'Stargate' nan 'Stargate' 'Testnet Bridge'
 'Aptos Bridge' 'Stargate' nan nan nan 'Aptos Bridge' nan nan 'Stargate']",243.45,16.23,4,4,9,196.4,"[55.22, 22.99, 21.73, 0, 73.46]",6
