Funding block,address,Funding Amount[CELO],Funding Entity,Number of LZ tx,Projects,Total LZ Volume $,Average LZ Volume $,Number of OAPPS,Number of Sendchian,Number of Chian,Onmichain Balance$,eth linea base scroll zks Balance$
19670272,0x27ba37d658c9c1e7f3175d662fdb21f0ae347871,0.999,Tether : Binance,61,"['Stargate' 'Stargate' 'Stargate' 'Stargate' 'Stargate' 'Stargate'
 'Stargate' 'Stargate' 'Bitcoin Bridge' nan 'Stargate' 'Stargate'
 'CoreDAO' 'Stargate' 'Stargate' 'Stargate' 'Aptos Bridge' 'Stargate'
 'Stargate' 'Stargate' 'Bitcoin Bridge' 'Angle' 'Harmony Bridge'
 'Stargate' nan 'Aptos Bridge' 'Stargate' 'Aptos Bridge' 'Stargate'
 'Stargate' 'Stargate' 'Stargate' 'Stargate' nan 'l2telegraph' 'Stargate'
 'Angle' 'Stargate' 'Stargate' 'Aptos Bridge' nan 'Stargate' 'Stargate'
 'Angle' 'Stargate' nan 'Aptos Bridge' 'Stargate' 'Stargate' 'Stargate'
 'Stargate' nan 'Angle' 'Stargate' 'Stargate' 'Stargate' 'Merkly' 'Omni X'
 'Stargate' nan 'Stargate']",11822.61,193.81,10,15,19,3412.5,"[217.34, 595.19, 962.68, 70.92, 105.1]"
19670251,0xd0ce4529ea6953713ab1d191a960ba146ba87d3f,0.9461,Tether : Binance,137,"['Merkly' 'Harmony Bridge' 'L2Pass' 'Stargate' 'Merkly' 'Stargate'
 'Stargate' 'Stargate' 'Zerius' 'Stargate' 'Stargate' 'Stargate'
 'Holograph' 'Angle' 'Angle' 'Stargate' 'Merkly' 'Stargate' 'Merkly'
 'L2Pass' 'Bitcoin Bridge' 'Stargate' 'Stargate' 'Stargate'
 'Bitcoin Bridge' 'Harmony Bridge' 'Stargate' 'Angle' nan 'Harmony Bridge'
 nan 'TraderJoe' 'Stargate' 'Angle' nan 'TraderJoe' 'Harmony Bridge'
 'L2Pass' 'Angle' 'Angle' nan 'Angle' 'Harmony Bridge' 'Harmony Bridge'
 'Stargate' 'Angle' 'Angle' 'L2Pass' 'Harmony Bridge' 'Harmony Bridge'
 'Harmony Bridge' 'Harmony Bridge' 'Harmony Bridge' 'TraderJoe' 'Stargate'
 'Merkly' 'TraderJoe' 'Merkly' 'Merkly' 'Stargate' 'Angle' 'L2Pass'
 'Bitcoin Bridge' 'Stargate' 'Angle' 'Stargate' 'Angle' 'Stargate'
 'Merkly' 'Stargate' 'Stargate' 'Bitcoin Bridge' 'Angle' nan
 'Bitcoin Bridge' 'CoreDAO' 'Harmony Bridge' 'Angle' 'Angle' 'Stargate'
 'Harmony Bridge' 'Stargate' 'Bitcoin Bridge' 'Bitcoin Bridge' 'Stargate'
 'CoreDAO' 'Stargate' nan 'Bitcoin Bridge' 'Bitcoin Bridge' 'Stargate'
 'Stargate' 'Harmony Bridge' 'Harmony Bridge' 'Angle' 'L2Pass'
 'Harmony Bridge' nan 'Stargate' nan 'Harmony Bridge' 'Angle' 'Stargate'
 'CoreDAO' 'Radiant Capital' 'CoreDAO' 'Harmony Bridge' 'Angle' 'Stargate'
 'TraderJoe' 'Merkly' 'Harmony Bridge' 'Stargate' 'Harmony Bridge' 'Angle'
 'Angle' 'Angle' 'Angle' 'Aptos Bridge' nan 'Stargate' 'Merkly'
 'Radiant Capital' 'Stargate' 'Stargate' 'CoreDAO' 'Angle' 'Stargate'
 'Merkly' 'Angle' 'Stargate' 'Stargate' 'TraderJoe' 'Harmony Bridge'
 'Angle' 'Stargate' 'Angle']",13912.44,101.55,13,8,18,178.01,"[12.31, 0, 18.76, 24.72, 58.12]"
19670097,0x680304b0fc67d5a2558cf7322b375db9fe871ecc,1.0002,Tether : Binance,11,"['Angle' 'Angle' 'Stargate' 'Stargate' 'Stargate' 'Stargate' 'Angle'
 'Stargate' 'Aptos Bridge' 'Angle' 'Stargate']",1430.77,130.07,3,6,8,79.42,"[3.51, 0, 19.88, 0, 32.86]"
19670018,0xb8bf76bcc4aa0b854bbe5295739087256d488b0f,0.9254,Tether : Binance,126,"['Stargate' 'Stargate' 'Harmony Bridge' nan 'Radiant Capital' 'Merkly'
 'CoreDAO' 'Merkly' 'Angle' 'Angle' 'Merkly' 'L2Pass' 'Harmony Bridge'
 'Stargate' 'Merkly' nan 'Stargate' 'Stargate' 'Harmony Bridge'
 'Harmony Bridge' 'Angle' 'Angle' 'Stargate' 'Stargate' 'Stargate'
 'Harmony Bridge' 'Angle' 'Angle' 'Stargate' 'Bitcoin Bridge' 'Angle'
 'L2Pass' 'Merkly' 'Stargate' 'Radiant Capital' 'CoreDAO' 'Harmony Bridge'
 'Harmony Bridge' 'Stargate' 'Bitcoin Bridge' 'Stargate' 'Stargate'
 'Stargate' 'Angle' nan 'Stargate' 'Stargate' 'CoreDAO' 'Angle' 'Merkly'
 'Angle' 'Angle' 'CoreDAO' 'Merkly' 'Stargate' 'Harmony Bridge' 'Merkly'
 'Stargate' 'Harmony Bridge' 'Merkly' 'L2Pass' 'L2Pass' nan
 'Harmony Bridge' 'Stargate' 'Harmony Bridge' 'Bitcoin Bridge'
 'Harmony Bridge' 'Holograph' 'Angle' 'Angle' 'Stargate' 'Radiant Capital'
 'Stargate' 'Stargate' 'Harmony Bridge' 'Angle' 'Angle' 'Angle' 'CoreDAO'
 'Harmony Bridge' 'Stargate' 'L2Pass' 'Merkly' 'Bitcoin Bridge' 'Angle'
 nan 'Stargate' 'Stargate' 'Stargate' 'Stargate' 'Harmony Bridge'
 'Stargate' 'Merkly' 'Harmony Bridge' 'Merkly' 'Angle' 'Stargate'
 'Harmony Bridge' 'Harmony Bridge' 'Angle' 'Stargate' 'Stargate'
 'Stargate' nan 'Angle' 'Merkly' 'Angle' 'Harmony Bridge' 'Aptos Bridge'
 'Holograph' 'Stargate' 'Harmony Bridge' 'Stargate' 'Angle'
 'Harmony Bridge' 'Stargate' 'Radiant Capital' 'Stargate' 'Stargate'
 'Stargate' 'Angle' 'Stargate' 'Stargate' 'Stargate' 'Bitcoin Bridge']",11814.57,93.77,11,7,17,228.12,"[7.56, 52.66, 24.37, 28.35, 57.92]"
19669974,0xd2a1b25881f956a62d28617790d99a5493f8984b,0.9314,Tether : Binance,127,"['Merkly' 'Stargate' 'Stargate' 'Harmony Bridge' 'Stargate' 'Angle'
 'Merkly' 'Aptos Bridge' 'Stargate' 'Stargate' 'Stargate' 'Stargate'
 'Angle' 'Stargate' 'Angle' 'Stargate' 'Stargate' 'Bitcoin Bridge' 'Angle'
 'Merkly' 'Angle' 'Angle' 'Merkly' 'Stargate' 'Stargate' 'Harmony Bridge'
 'Angle' 'Merkly' 'Stargate' 'Stargate' 'Stargate' 'Harmony Bridge'
 'Angle' 'Merkly' 'Stargate' nan 'L2Pass' 'Stargate' 'Stargate' 'Merkly'
 'Harmony Bridge' 'Angle' 'Stargate' 'L2Pass' 'Stargate' 'Stargate'
 'Stargate' 'Angle' 'Stargate' 'Harmony Bridge' 'Stargate' 'Stargate'
 'Merkly' 'Stargate' 'Stargate' 'CoreDAO' 'Angle' 'CoreDAO' 'Angle'
 'Stargate' nan 'Angle' 'Stargate' 'Stargate' nan 'Angle' 'Harmony Bridge'
 'Stargate' nan 'Stargate' 'Bitcoin Bridge' 'Angle' nan 'Bitcoin Bridge'
 'Harmony Bridge' 'CoreDAO' 'Stargate' 'Stargate' 'Holograph' 'Stargate'
 'Bitcoin Bridge' 'Angle' 'Harmony Bridge' 'CoreDAO' 'Stargate'
 'Harmony Bridge' 'CoreDAO' 'Harmony Bridge' 'Angle' 'Stargate' 'Stargate'
 'Angle' 'Harmony Bridge' 'Stargate' 'Stargate' 'Merkly' 'Angle'
 'Stargate' 'Bitcoin Bridge' 'Stargate' 'CoreDAO' nan 'Stargate'
 'Harmony Bridge' 'Angle' 'Angle' 'Harmony Bridge' 'Angle' 'Merkly'
 'Harmony Bridge' nan 'Harmony Bridge' 'Bitcoin Bridge' 'L2Pass'
 'Harmony Bridge' 'Stargate' 'L2Pass' 'Stargate' 'Stargate' 'Stargate'
 'Merkly' 'Merkly' 'Zerius' 'Holograph' 'Harmony Bridge' 'L2Pass'
 'Harmony Bridge']",15325.95,120.68,11,9,19,228.01,"[14.88, 46.03, 19.48, 34.89, 60.5]"
19669914,0x1f2910331d564341ba9a9762f2b7eca182230b2f,0.99914,Tether : Binance,31,"['Stargate' 'Stargator' 'Angle' 'Stargate' 'Angle' 'Stargate' 'Stargator'
 'Stargator' 'Stargator' 'Angle' 'Stargator' 'Stargator' 'Stargator'
 'Angle' 'Stargate' 'Stargator' 'Stargator' 'Stargator' 'Angle'
 'Holograph' 'Holograph' 'Stargate' 'Stargate' 'Stargator' 'Stargate'
 'Stargator' 'Stargator' 'Stargator' 'Stargate' 'Stargator' 'Stargate']",15695.21,506.3,4,9,9,2719.89,"[1513.16, 589.5, 20.47, 6.19, 397.05]"
19669883,0x2ebee223910c2aa9d7b994718c748ba9609da97d,0.9496,Tether : Binance,135,"['Harmony Bridge' 'Stargate' 'Merkly' 'Stargate' 'Harmony Bridge'
 'Harmony Bridge' 'Angle' 'Stargate' 'Angle' 'Stargate' 'Merkly' 'Merkly'
 'Stargate' 'Stargate' 'Harmony Bridge' 'Stargate' 'Angle' 'Stargate' nan
 'Merkly' 'Stargate' nan 'Angle' 'Angle' 'Angle' 'Harmony Bridge'
 'Stargate' 'Stargate' 'Bitcoin Bridge' 'Harmony Bridge' 'Harmony Bridge'
 'Bitcoin Bridge' 'Holograph' 'Angle' 'Stargate' 'Merkly' 'Stargate' nan
 'Merkly' 'Harmony Bridge' 'Stargate' 'CoreDAO' 'Angle' 'CoreDAO' 'L2Pass'
 'Harmony Bridge' 'Angle' 'Stargate' 'Angle' 'Aptos Bridge' nan 'Stargate'
 'Stargate' 'Stargate' 'Harmony Bridge' 'Harmony Bridge' 'Harmony Bridge'
 'Merkly' 'Angle' 'Angle' 'Stargate' 'Angle' 'Angle' 'Bitcoin Bridge'
 'Stargate' 'Harmony Bridge' 'CoreDAO' 'Angle' nan 'Stargate' 'Angle'
 'Angle' 'Angle' 'Angle' 'Angle' 'Merkly' nan 'Harmony Bridge' 'Stargate'
 'Stargate' 'Merkly' 'Harmony Bridge' 'Angle' 'Angle' 'Stargate' 'Merkly'
 'Stargate' 'Harmony Bridge' 'Stargate' 'L2Pass' 'CoreDAO' 'Holograph'
 'Stargate' 'Harmony Bridge' 'CoreDAO' 'Bitcoin Bridge' 'Harmony Bridge'
 'Bitcoin Bridge' 'Angle' 'Stargate' nan 'Bitcoin Bridge' 'Harmony Bridge'
 nan 'Stargate' 'Stargate' 'Angle' 'Stargate' 'Radiant Capital' 'Angle'
 'Stargate' 'Angle' 'CoreDAO' 'Angle' 'Merkly' nan 'Angle' nan 'Angle'
 'Merkly' 'Merkly' 'Bitcoin Bridge' 'Merkly' 'Stargate' 'Stargate'
 'Stargate' 'Stargate' 'CoreDAO' 'Stargate' 'Bitcoin Bridge' 'Stargate'
 'Angle' 'Stargate' 'Stargate' 'Harmony Bridge']",12747.33,94.42,11,8,18,179.18,"[6.15, 0, 19.52, 18.17, 66.32]"
19669883,0x776b23b46b35c6485b7414684353bdbbee49d376,0.9169,Tether : Binance,141,"['Stargate' 'Bitcoin Bridge' 'Harmony Bridge' 'Angle' 'CoreDAO'
 'Harmony Bridge' 'CoreDAO' 'Stargate' 'Stargate' 'Angle' 'Angle'
 'TraderJoe' 'Stargate' 'Harmony Bridge' 'Angle' 'Stargate' 'Merkly'
 'Angle' 'Stargate' 'Stargate' 'Holograph' nan 'Stargate' 'Harmony Bridge'
 'Stargate' 'Bitcoin Bridge' 'Angle' 'Merkly' 'Stargate' 'Stargate'
 'Stargate' 'Stargate' 'Angle' 'Angle' 'Bitcoin Bridge' 'L2Pass'
 'Harmony Bridge' 'Harmony Bridge' 'Stargate' 'Angle' 'Harmony Bridge'
 'Angle' 'Stargate' 'Stargate' 'Stargate' 'Aptos Bridge' 'Holograph'
 'Angle' 'Stargate' 'Harmony Bridge' 'Angle' 'Bitcoin Bridge' 'Angle'
 'Stargate' 'Angle' 'Stargate' 'Angle' 'Stargate' 'Stargate' 'TraderJoe'
 'TraderJoe' 'Harmony Bridge' 'Angle' 'Stargate' 'Merkly' 'Stargate'
 'Harmony Bridge' 'Harmony Bridge' 'Harmony Bridge' 'CoreDAO' 'Merkly'
 'Harmony Bridge' 'Stargate' 'Merkly' 'Stargate' 'Angle' 'Merkly' 'Angle'
 'Stargate' 'Angle' 'Stargate' 'Stargate' 'Harmony Bridge' 'Zerius'
 'Angle' 'CoreDAO' 'Harmony Bridge' 'Angle' 'Harmony Bridge'
 'Harmony Bridge' 'CoreDAO' 'L2Pass' nan 'Stargate' 'Merkly' 'Merkly'
 'TraderJoe' 'Angle' 'Harmony Bridge' 'Harmony Bridge' 'Stargate'
 'Stargate' 'Harmony Bridge' 'Stargate' 'Stargate' 'Stargate'
 'Harmony Bridge' 'Bitcoin Bridge' 'Stargate' 'Stargate' 'Stargate'
 'Stargate' 'L2Pass' 'Angle' 'Stargate' 'TraderJoe' 'Stargate' 'Stargate'
 'Harmony Bridge' 'Angle' 'Stargate' 'TraderJoe' 'Harmony Bridge' 'Angle'
 'Harmony Bridge' 'Angle' nan 'Stargate' 'Stargate' 'L2Pass' nan 'Angle'
 'Angle' nan 'Stargate' 'Harmony Bridge' 'Angle' 'CoreDAO' 'Angle'
 'Harmony Bridge' 'Stargate']",14426.06,102.31,12,7,17,233.61,"[15.06, 49.48, 16.94, 18.89, 60.72]"
19669870,0x54f43bc0c1de691bb40c82dba852bca19e62595a,0.999,Tether : Binance,173,"['Aptos Bridge' 'Stargate' 'Orderly Network' 'Angle' 'Stargate'
 'Star Protocol' 'l2telegraph' 'Aptos Bridge' 'Angle' 'Stargate'
 'Bitcoin Bridge' 'Stargate' 'l2telegraph' 'L2Marathon' 'Stargate' nan nan
 'Stargate' 'Stargate' 'Stargate' 'CoreDAO' 'Stargate' 'Stargate'
 'OmniArt' 'Maverick Protocol' 'Stargate' 'Angle' nan 'Stargate' 'Angle'
 'L2Marathon' 'Omni X' 'Stargate' 'Stargate' 'DeFi Kingdoms'
 'Aptos Bridge' 'Stargate' 'DeFi Kingdoms' 'DeFi Kingdoms' 'Stargate'
 'Angle' 'Stargate' 'DeFi Kingdoms' 'DeFi Kingdoms' 'Stargate' 'Holograph'
 'L2Marathon' 'Stargate' 'Stargate' 'Stargate' 'Stargate' 'Aptos Bridge'
 nan nan 'Stargate' 'Bitcoin Bridge' 'Stargate' 'DeFi Kingdoms' 'Stargate'
 'Aptos Bridge' 'Stargate' 'Stargate' 'Stargate' 'Aptos Bridge' 'Stargate'
 'L2Marathon' 'Bitcoin Bridge' 'Stargate' 'Stargate' 'l2telegraph'
 'Omni X' 'DeFi Kingdoms' 'Stargate' 'Stargate' 'DeFi Kingdoms' nan nan
 'Angle' 'Holograph' 'PancakeSwap' 'PancakeSwap' 'Stargate' 'Stargate'
 'Stargate' 'PancakeSwap' 'Stargate' 'Stargate' 'Stargate' 'Stargate'
 'Angle' 'Stargate' 'Angle' nan 'Stargate' 'Testnet Bridge'
 'DeFi Kingdoms' 'Angle' 'Stargate' 'Stargate' 'Stargate' 'Stargate'
 'Harmony Bridge' 'Angle' 'Stargate' 'Stargate' 'Stargate'
 'Abracadabra Money' 'Stargate' 'Stargate' 'Stargate' 'Angle' nan
 'Aptos Bridge' 'Stargate' 'Stargate' 'Stargate' 'Aptos Bridge' nan
 'Stargate' 'Angle' nan 'Stargate' 'Stargate' nan 'Stargate' 'Angle'
 'Holograph' 'Maverick Protocol' 'Maverick Protocol' 'Stargate' 'Omni X'
 'DeFi Kingdoms' 'Stargate' 'Angle' 'Stargate' 'Stargate' 'Holograph'
 'Stargate' 'Omni X' 'Stargate' 'Bitcoin Bridge' 'L2Marathon' 'Stargate'
 'Stargate' 'Stargator' 'Abracadabra Money' 'Stargate' 'Stargate'
 'Stargate' 'Angle' 'Stargate' nan 'Stargate' 'Bitcoin Bridge' nan
 'DeFi Kingdoms' nan 'Stargate' 'Stargate' 'Stargate' 'Stargate'
 'Stargate' 'Angle' nan 'Stargate' 'Holograph' 'Stargate' nan
 'Bitcoin Bridge' 'Angle' 'Stargate' 'Stargate' 'Stargate']",14097.05,81.49,20,16,27,10159.62,"[2565.02, 1101.74, 658.0, 400.91, 77.46]"
19669802,0xd025547039c253cac9aee66e38e5c8ee4930a4c5,0.999,Tether : Binance,53,"['OmniArt' 'Stargate' 'Holograph' 'Stargate' 'CoreDAO' 'Stargate'
 'Stargate' 'Holograph' 'Stargate' 'Angle' 'Holograph' 'Holograph'
 'Stargate' 'Stargate' 'Omni X' 'Stargate' 'Stargate' 'Stargate' 'Angle'
 'Stargate' 'Stargate' 'Stargate' 'Omni X' 'Stargate' 'Stargate'
 'Stargate' 'Stargate' 'Maverick Protocol' 'Stargate' 'Angle' 'Merkly'
 'Maverick Protocol' 'Stargate' 'Merkly' 'Stargate' 'Stargate' 'Holograph'
 'OmniArt' 'Stargate' 'Stargate' 'Holograph' 'Stargate' 'Stargate'
 'Stargate' 'Stargate' 'Stargate' 'Angle' 'Stargate' 'Stargate'
 'Aptos Bridge' 'Stargate' 'Stargate' 'Stargate']",24588.83,463.94,9,12,20,5254.11,"[119.64, 755.5, 580.61, 0.0, 6.31]"
19669798,0xc470d3d20a3dc15c6fd8dee732c60f1f4ee6b252,1.0675,Tether : Binance,133,"['L2Pass' 'Angle' 'Stargate' 'TraderJoe' 'Stargate' nan 'Angle' 'Merkly'
 'Angle' 'Angle' 'Stargate' 'Stargate' 'Stargate' 'Angle' 'Angle' 'Angle'
 'Stargate' 'Stargate' 'Radiant Capital' 'Harmony Bridge' 'Stargate'
 'Stargate' 'Stargate' 'Harmony Bridge' 'Stargate' 'Merkly' 'Merkly'
 'Harmony Bridge' 'Merkly' 'Stargate' 'Merkly' 'Merkly' 'Angle'
 'Harmony Bridge' nan 'Stargate' 'Angle' nan 'Harmony Bridge' 'Stargate'
 'Harmony Bridge' 'Stargate' 'Stargate' 'Radiant Capital' 'Angle'
 'Aptos Bridge' 'Stargate' 'Angle' 'Angle' 'Merkly' 'Stargate'
 'Bitcoin Bridge' 'Harmony Bridge' 'Stargate' 'Angle' 'Angle' 'Merkly'
 'Harmony Bridge' 'TraderJoe' 'Angle' 'Bitcoin Bridge' nan 'Stargate'
 'Angle' 'Stargate' 'Merkly' 'Stargate' 'Harmony Bridge' 'Stargate'
 'Harmony Bridge' 'Harmony Bridge' 'Stargate' 'Harmony Bridge' 'Angle'
 'Harmony Bridge' 'Stargate' 'TraderJoe' 'Stargate' 'Stargate' 'L2Pass'
 'Angle' 'Harmony Bridge' 'Angle' 'Stargate' 'Stargate' 'Bitcoin Bridge'
 'Harmony Bridge' 'Merkly' 'Zerius' 'Stargate' 'Bitcoin Bridge' nan
 'Stargate' 'Angle' 'Stargate' 'Stargate' 'Stargate' 'Merkly'
 'Harmony Bridge' 'Stargate' 'Angle' 'Bitcoin Bridge' 'L2Pass' 'Stargate'
 'TraderJoe' nan 'Angle' 'Stargate' 'TraderJoe' 'Stargate' 'Holograph'
 'Harmony Bridge' nan 'Angle' 'Harmony Bridge' 'Harmony Bridge' 'Merkly'
 'Harmony Bridge' 'Bitcoin Bridge' 'Merkly' 'Stargate' 'Stargate' 'Angle'
 'Angle' 'Stargate' 'Harmony Bridge' 'Merkly' 'Stargate' 'L2Pass'
 'TraderJoe' 'Stargate' 'Stargate' 'Stargate']",13676.09,102.83,12,7,19,167.22,"[11.71, 0, 16.02, 26.69, 59.61]"
19669768,0x108054c58e688779d27e5f352f4817075efc3dda,1.0,Tether : Binance,45,"['Angle' 'Angle' 'Angle' 'Orderly Network' nan 'Omni X' 'Orderly Network'
 'Stargate' 'Orderly Network' 'Holograph' 'Holograph' 'Orderly Network'
 'Stargate' 'Bitcoin Bridge' 'Angle' 'Abracadabra Money' 'Omni X'
 'Orderly Network' 'Orderly Network' 'Angle' 'Stargate' 'Stargate'
 'Stargate' 'Stargate' 'Stargate' 'Orderly Network' 'Stargate' 'Omni X'
 'Angle' 'Aptos Bridge' 'CoreDAO' nan 'Aptos Bridge' 'Stargate'
 'Orderly Network' 'Angle' 'Holograph' 'Orderly Network' 'Stargate'
 'Aptos Bridge' 'Harmony Bridge' 'Abracadabra Money' 'Angle'
 'Harmony Bridge' 'Omni X']",10088.47,224.19,11,10,15,657.98,"[33.34, 0, 1.2, 0, 1.69]"
19669749,0x99ecdf9cc05038ff64909e469c8ffa7773ff6df9,0.9683,Tether : Binance,142,"['Stargate' 'Stargate' 'Harmony Bridge' 'Stargate' 'Stargate' 'Merkly' nan
 'Harmony Bridge' 'Stargate' 'Harmony Bridge' 'Stargate' 'Stargate'
 'L2Pass' 'CoreDAO' 'Bitcoin Bridge' 'Angle' 'Aptos Bridge'
 'Harmony Bridge' 'Stargate' 'CoreDAO' 'Bitcoin Bridge' 'Angle' 'Angle'
 'Stargate' 'Merkly' 'TraderJoe' 'Stargate' 'CoreDAO' 'Harmony Bridge'
 'L2Pass' 'Bitcoin Bridge' 'Stargate' 'Angle' 'Stargate' 'Harmony Bridge'
 'Angle' 'Bitcoin Bridge' 'Harmony Bridge' 'Stargate' 'Holograph' 'Angle'
 'Harmony Bridge' 'Zerius' 'Aptos Bridge' 'Stargate' 'Angle'
 'Harmony Bridge' 'Angle' 'Angle' 'Stargate' 'Stargate' 'Stargate'
 'Stargate' 'Harmony Bridge' 'L2Pass' 'Stargate' 'Merkly' 'Merkly' 'Angle'
 'TraderJoe' nan 'Stargate' 'Bitcoin Bridge' 'Stargate' 'Harmony Bridge'
 'Harmony Bridge' 'Angle' 'TraderJoe' 'Stargate' 'Angle' 'Stargate'
 'Harmony Bridge' nan 'Bitcoin Bridge' 'Merkly' 'Angle' 'Bitcoin Bridge'
 'Stargate' 'Angle' 'CoreDAO' 'Merkly' 'Angle' 'Bitcoin Bridge' 'Stargate'
 'Angle' 'Merkly' 'Stargate' 'Bitcoin Bridge' 'Angle' 'Stargate' 'Angle'
 'Stargate' 'Merkly' 'Angle' 'Stargate' 'Angle' 'Merkly' 'Stargate'
 'Stargate' 'Stargate' 'Bitcoin Bridge' 'Stargate' 'Angle'
 'Harmony Bridge' 'Angle' nan 'Harmony Bridge' 'Angle' 'Harmony Bridge'
 'Angle' 'Bitcoin Bridge' 'TraderJoe' 'Holograph' 'Stargate' 'Angle'
 'Stargate' 'Stargate' 'Merkly' 'Stargate' 'Bitcoin Bridge' 'Stargate'
 'Angle' 'Stargate' 'Harmony Bridge' 'Harmony Bridge' 'Angle' 'Merkly'
 'Harmony Bridge' 'Stargate' 'Angle' 'Bitcoin Bridge' 'Merkly' 'Stargate'
 nan 'L2Pass' 'Bitcoin Bridge' 'L2Pass' 'Harmony Bridge' 'Stargate'
 'Stargate' nan 'Stargate']",14290.94,100.64,12,8,21,171.77,"[9.98, 0.0, 13.48, 21.6, 65.06]"
19669737,0x665df88095279af5b500518a7192feee2412e512,1.0289,Tether : Binance,41,"['Harmony Bridge' 'Stargate' 'Omni X' 'Abracadabra Money' 'Stargate'
 'Orderly Network' 'Stargate' 'Orderly Network' 'CoreDAO' 'Aptos Bridge'
 'Angle' 'Holograph' 'Angle' 'Orderly Network' 'Angle' 'Angle'
 'Abracadabra Money' 'Angle' 'Omni X' 'Stargate' 'Orderly Network'
 'Stargate' 'Angle' 'Angle' 'Gravita Protocol' 'Angle' 'Orderly Network'
 nan 'Holograph' 'Orderly Network' 'Angle' 'Stargate' 'Stargate'
 'Aptos Bridge' 'Harmony Bridge' 'Stargate' 'Angle' 'Orderly Network'
 'zkRank' nan 'Merkly']",11395.45,277.94,13,11,17,1144.74,"[56.96, 0, 439.95, 0, 1.49]"
19669672,0xd232077794b975bcb88e8cd8abac8e798da5f719,1.019,Tether : Binance,41,"['Omni X' 'Aptos Bridge' 'Omni X' 'Stargate' 'Angle' 'Abracadabra Money'
 'Stargate' 'Orderly Network' 'Stargate' 'Stargate' 'Angle'
 'Orderly Network' 'Holograph' 'Abracadabra Money' 'Omni X' 'Angle'
 'Omni X' 'Abracadabra Money' 'Orderly Network' 'Angle' 'CoreDAO' 'zkRank'
 'Stargate' 'Stargate' 'Orderly Network' 'Stargate' 'Holograph' 'Angle'
 'Harmony Bridge' 'Orderly Network' 'Angle' 'Abracadabra Money' 'Angle'
 'Angle' 'Angle' 'Bitcoin Bridge' 'Stargate' 'Aptos Bridge' 'Omni X'
 'Stargate' 'Harmony Bridge']",10326.57,251.87,11,11,16,247.08,"[31.25, 0, 1.16, 0, 0.55]"
19669667,0x819d5e7de3b05bc4f1992621b2fc7e76064fd502,0.999,Tether : Binance,90,"['Holograph' 'Stargate' 'Omni X' nan 'Stargate' 'Tevaera' 'Stargate'
 'Stargate' 'Omni X' 'Stargate' nan nan 'Stargate' 'Omni X' 'Stargate' nan
 'Holograph' 'Stargate' 'Angle' 'Omni X' 'Holograph' 'Tevaera' nan
 'Holograph' 'Stargate' nan nan nan 'Omni X' 'Stargate' 'Holograph'
 'Stargate' 'Omni X' 'Holograph' nan nan 'Aptos Bridge' nan
 'Abracadabra Money' 'Stargate' 'Abracadabra Money' nan 'Stargate'
 'Stargate' 'Merkly' 'Stargate' 'Holograph' 'Stargate' 'Omni X' 'Stargate'
 'Stargate' nan 'Omni X' 'Omni X' 'CoreDAO' 'Angle' nan 'Bitcoin Bridge'
 'Stargate' 'Bitcoin Bridge' nan 'Stargate' 'Holograph' 'Angle' 'Angle'
 'Omni X' 'Holograph' nan 'Stargate' 'Stargate' nan 'Stargate' nan
 'Stargate' 'Stargate' nan 'Omni X' nan 'Omni X' 'Omni X' 'Stargate'
 'Stargate' nan nan 'Stargate' nan 'Holograph' 'Stargate'
 'Radiant Capital' 'CoreDAO']",22498.81,249.99,12,13,21,907.6,"[34.97, 24.36, 85.55, 0.0, 191.19]"
19669656,0x8c3460d828a2f7e6c1141b4814466eff0037a1d9,0.999,Tether : Binance,32,"['Stargate' 'Mummy Finance' 'Stargate' 'Angle' 'Stargate' 'Stargate'
 'Bitcoin Bridge' 'Bitcoin Bridge' 'Stargate' 'Stargate' nan 'Stargate'
 'Angle' 'Stargate' 'Stargate' nan 'Angle' 'Stargate' 'Stargate'
 'Stargate' 'Stargate' 'Bitcoin Bridge' 'Mummy Finance' 'CoreDAO'
 'Stargate' 'Stargate' 'Stargate' 'OpenName' 'Angle' 'Stargate' 'Angle'
 'Angle']",4766.97,148.97,7,10,13,17.08,"[0.26, 0, 0, 0, 0.18]"
19669656,0x868064c1716fdd7e3f162758a550e4f56d6eeda1,0.999,Tether : Binance,30,"['Stargate' 'Holograph' 'Stargate' 'zkRank' 'Stargate' 'Angle' 'zkRank'
 'Stargate' 'zkRank' 'Angle' 'Stargate' 'Stargate' 'Stargate' 'Holograph'
 'Stargate' 'Stargate' 'Stargate' 'Stargate' 'Stargate' 'Stargate'
 'Stargate' 'Stargate' 'Stargate' nan 'Stargate' 'Angle' 'Stargate'
 'Angle' 'Stargate' 'Stargate']",27200.44,906.68,5,8,10,407.91,"[27.98, 158.04, 0.0, 0, 181.83]"
19669650,0x237ab1616ffefc929b08f613e877eb17bc1b4b2c,0.999,Tether : Binance,28,"['Stargate' 'Stargate' 'Stargate' 'Stargate' 'Stargate' 'Stargate'
 'Stargate' 'zkRank' 'Stargate' 'Angle' 'Stargate' 'Angle' 'Angle'
 'Stargate' 'Stargate' 'Stargate' 'Angle' 'Stargate' 'Stargate' 'Stargate'
 'Stargate' 'Stargate' 'zkRank' 'Holograph' 'Holograph' 'Stargate' nan
 'Stargate']",26712.3,954.01,5,8,10,441.48,"[54.0, 141.09, 0, 0, 203.25]"
